,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,output_rf,output_rb,output_lf,output_lb
31,151.172,-293.3590000000001,332.91,110.254,27.246,-29.59,93.262,-51.953,133.496,59.277,148.437,-390.039,0.293,-139.062,102.93,12.402,209.473,223.73,100.879,0,0,0,1
32,152.539,-280.957,343.652,124.805,27.051,-30.762,91.895,-46.973,126.465,65.527,147.559,-380.566,-8.496,-141.69899999999996,110.254,21.484,211.816,228.418,106.641,0,0,0,1
33,162.012,-262.891,359.18,147.559,30.859,-37.402,94.043,-33.594,124.902,77.637,156.445,-365.332,-24.902,-129.102,117.48,27.441,221.68,239.258,116.309,0,0,0,1
34,153.125,-280.85900000000004,347.07,138.184,19.824,-26.074,77.24600000000002,-55.176,106.738,55.664,141.406,-382.227,-24.805,-136.621,106.055,1.172,209.961,222.168,90.039,0,0,0,1
35,129.395,-312.598,321.777,116.797,4.297,-5.957000000000002,62.012,-70.312,102.93,37.305,113.77,-427.344,-27.637,-158.594,78.613,-13.77,190.332,200.488,70.117,0,0,0,1
36,118.652,-329.98,313.77,78.32,2.246,-1.953,61.328,-81.152,112.305,29.59,109.668,-412.305,-6.25,-156.34799999999996,71.582,-19.141,178.613,187.793,62.012,0,0,0,1
37,118.652,-339.16,318.555,65.039,5.078,-6.445,60.547,-94.434,116.113,22.266,107.129,-418.164,4.98,-165.234,66.50399999999999,-36.719,179.395,184.18,53.71100000000001,0,0,0,1
38,102.344,-364.453,290.43,46.191,-4.492,-0.488,48.145,-114.063,109.473,6.641,96.582,-448.242,17.676,-192.871,49.805,-57.227,164.74599999999995,166.895,36.523,0,0,0,1
39,113.281,-340.625,293.848,72.461,0.7809999999999999,-6.25,54.004,-90.137,110.547,31.738000000000003,117.969,-427.539,-8.398,-166.50400000000005,60.059,-21.582,179.395,182.129,55.078,0,0,0,1
40,131.641,-314.355,315.625,96.094,15.039,-19.141,72.363,-64.648,120.996,56.83600000000001,129.004,-411.328,-18.848,-148.34,89.16,5.273,197.266,204.102,77.93,0,0,0,1
41,145.02,-296.582,334.668,116.504,24.707,-28.223000000000006,87.109,-55.762,125.488,62.012,142.188,-411.133,-16.797,-146.875,113.086,4.688,207.324,217.969,90.234,0,0,0,1
42,149.512,-281.934,346.38699999999994,133.30100000000002,25.293000000000006,-28.418000000000006,91.309,-51.66,123.145,56.348,136.914,-394.922,-29.883000000000006,-135.352,119.238,6.738,211.523,223.73,96.387,0,0,0,1
43,157.227,-264.453,360.547,139.648,36.426,-41.40600000000001,102.637,-33.008,124.805,70.605,134.57,-359.375,-47.949,-105.176,124.902,26.953000000000007,218.066,236.719,111.914,0,0,0,1
44,142.773,-288.379,339.355,116.406,22.168000000000006,-27.832,90.039,-43.652,118.359,60.059,127.832,-380.469,-35.156,-121.973,110.352,14.062,201.563,219.824,97.754,0,0,0,1
45,128.906,-311.914,314.551,104.785,0.977,-5.4689999999999985,75.195,-58.398,117.773,45.996,125.0,-408.789,-16.016,-141.504,90.723,-5.566,187.793,200.0,82.91,0,0,0,1
46,109.082,-338.184,293.457,81.152,-8.008,5.176,65.82,-71.484,119.238,36.523,98.047,-426.758,-16.797,-164.551,68.262,-19.336,171.875,183.301,72.852,0,0,0,1
47,102.734,-356.348,288.965,60.15600000000001,-6.641,4.59,58.594,-84.66799999999998,110.938,24.902,86.035,-453.32,-11.23,-200.879,56.543,-35.84,165.332,176.27,61.621,0,0,0,1
48,89.941,-377.051,270.898,36.426,-14.648,7.715,42.383,-102.93,101.172,7.4220000000000015,78.711,-460.059,-5.566,-199.805,34.082,-54.102,152.441,160.352,44.629,0,0,0,1
49,100.879,-357.031,289.551,56.152,-2.051,-7.129,53.418,-87.988,108.887,22.07,93.945,-440.625,-8.203,-175.195,48.047,-32.227,167.09,175.58599999999996,61.328,0,0,0,1
50,115.625,-330.664,307.324,86.035,11.816,-18.848,73.242,-64.844,118.164,41.895,108.789,-430.469,-11.328,-162.59799999999996,72.168,-8.496,182.91,196.875,83.398,0,0,0,1
51,133.594,-308.496,330.273,101.66,25.0,-26.758000000000006,84.961,-46.387,117.48,56.152,125.098,-404.785,-7.4220000000000015,-143.457,96.875,8.301,195.996,213.867,97.07,0,0,0,1
52,138.672,-294.824,338.672,113.379,26.074,-26.465,87.109,-33.008,116.699,67.48,133.887,-382.617,-12.012,-129.88299999999998,108.691,21.875,199.805,220.508,107.031,0,0,0,1
53,152.344,-268.555,349.6090000000001,142.871,30.371,-31.641,98.828,-15.918,125.781,82.42200000000003,134.375,-365.43,-34.473,-112.305,115.918,36.133,213.867,235.352,124.023,0,0,0,1
54,140.918,-290.527,336.426,128.613,14.550999999999998,-19.336,80.762,-38.965,111.23,60.254,119.141,-401.66,-55.371,-142.969,85.156,4.004,200.293,218.555,100.781,0,0,0,1
55,119.141,-321.191,316.113,99.512,1.074,-5.371,65.43,-54.297,106.738,46.289,100.0,-426.66,-56.64100000000001,-158.691,67.578,-10.84,180.566,197.656,81.934,0,0,0,1
56,104.687,-342.48,304.492,71.191,-2.734,0.684,55.762,-66.602,109.863,38.965,90.82,-422.949,-33.691,-163.57399999999996,56.055,-19.141,168.555,184.277,70.801,0,0,0,1
57,102.246,-355.8590000000001,299.121,60.059,-2.344,-0.7809999999999999,51.953,-79.492,112.305,27.246,90.43,-437.109,-16.992,-178.613,45.02,-34.57,167.188,179.59,61.621,0,0,0,1
58,83.49600000000002,-382.812,274.512,43.457,-12.402,7.324,36.328,-95.605,100.586,9.18,83.49600000000002,-464.648,-2.734,-207.91,29.297,-52.539,152.05100000000004,162.5,43.164,0,0,0,1
59,94.336,-366.992,289.258,60.742,-2.441,-4.297,48.535,-85.059,106.445,18.066,93.262,-455.566,-6.055,-193.555,54.492,-37.012,163.965,175.87900000000005,57.227,0,0,0,1
60,118.262,-334.668,312.1090000000001,76.367,12.695,-18.359,68.75,-64.648,116.602,39.453,106.738,-424.219,-14.844,-163.086,85.352,-9.766,181.543,198.633,79.688,0,0,0,1
61,132.227,-312.598,331.25,94.629,23.73,-26.563,80.078,-52.344,119.531,48.633,118.75,-418.359,-14.941,-171.77700000000004,100.586,-3.32,193.359,215.234,92.773,0,0,0,1
62,133.398,-298.633,344.824,115.527,21.875,-25.684,80.762,-41.992,117.187,53.125,108.984,-413.086,-41.699,-154.687,98.34,2.832,196.777,220.508,98.535,0,0,0,1
63,158.496,-269.434,361.914,134.668,34.863,-38.77,100.586,-16.504,124.316,79.98,145.02,-365.039,-34.57,-97.363,128.516,36.621,215.723,240.527,120.215,0,0,0,1
64,149.707,-286.816,335.742,117.383,21.289,-27.832,87.988,-29.98,116.602,67.87100000000001,145.02,-378.516,-25.684,-113.379,119.434,18.066,202.344,224.707,103.418,0,0,0,1
65,126.074,-318.848,325.293,93.652,7.715,-12.695,63.965,-54.492,102.93,46.387,93.066,-409.082,-27.93,-147.559,85.93700000000003,-6.836,183.789,201.758,78.516,0,0,0,1
66,107.031,-341.309,298.34,82.42200000000003,-4.688,2.051,52.832,-69.141,103.223,33.789,97.168,-439.551,-16.992,-172.07,74.902,-23.047,172.168,185.84,66.309,0,0,0,1
67,107.324,-348.73,288.867,75.87899999999998,-4.59,3.613,52.148,-78.32,111.133,28.125,110.156,-457.129,-26.563,-178.125,61.035,-31.445,173.437,183.398,61.719,0,0,0,1
68,92.871,-375.48800000000006,284.375,36.816,-6.348,1.66,43.164,-102.539,108.789,5.566,87.5,-459.375,-14.258,-196.094,35.84,-53.125,157.031,167.188,43.75,0,0,0,1
69,99.512,-362.402,293.457,49.219,1.758,-9.668,52.734,-92.969,112.598,16.016,92.09,-445.41,-5.7620000000000005,-183.887,51.66,-39.258,166.21099999999996,178.22299999999996,56.445,0,0,0,1
70,118.164,-333.88699999999994,315.82,74.707,16.895,-22.363000000000003,69.141,-69.238,116.602,36.426,101.27,-423.34,-10.84,-155.859,84.57,-17.48,184.668,200.68400000000003,76.758,0,0,0,1
71,136.035,-307.617,332.617,95.898,32.227,-35.742,86.523,-56.348,125.195,47.26600000000001,110.84,-408.789,-21.777,-154.19899999999996,101.367,-11.133,198.73,219.141,92.188,0,0,0,1
72,144.629,-292.187,336.621,111.23,29.688,-32.52,89.844,-43.555,126.758,58.105,129.49200000000002,-395.508,-16.992,-142.871,101.758,6.542999999999998,204.199,225.586,101.758,0,0,0,1
73,159.668,-266.504,351.27,141.895,30.176,-33.398,100.0,-20.02,133.691,76.66,151.563,-369.141,-19.531,-126.172,109.766,28.613000000000003,220.313,242.578,120.996,0,0,0,1
74,143.164,-288.281,338.184,133.203,17.969,-23.926,84.473,-39.648,120.215,55.859,128.711,-411.133,-26.563,-139.062,95.605,-2.344,205.078,226.172,99.805,0,0,0,1
75,126.563,-315.625,324.6090000000001,97.559,10.156,-14.746,74.805,-57.422,121.973,44.727,118.652,-408.105,-27.441,-135.44899999999998,80.762,-8.594,187.5,205.762,82.91,0,0,0,1
76,105.371,-339.844,303.125,72.168,0.488,-2.832,58.789,-69.141,118.262,40.234,113.184,-411.035,-24.023000000000003,-159.082,62.695,-13.672,172.07,188.18400000000003,69.434,0,0,0,1
77,100.0,-356.25,298.926,56.152,4.395,-6.055,57.422,-81.738,123.437,33.105,115.43,-433.301,-8.789,-181.055,58.203,-29.785,168.65200000000004,183.496,62.305,0,0,0,1
78,86.914,-378.711,281.055,31.445,-4.59,0.7809999999999999,43.164,-108.301,115.625,5.957000000000002,88.281,-461.23,-1.5619999999999998,-203.223,46.484,-49.609,154.59,167.09,41.602,0,0,0,1
79,95.508,-364.648,294.922,47.168,4.395,-10.059,53.90600000000001,-103.027,125.586,11.914,96.875,-447.949,0.586,-183.496,60.937,-34.863,165.234,177.93,53.223,0,0,0,1
80,115.918,-333.398,315.82,78.027,20.605,-25.0,74.316,-78.516,136.23,36.914,122.363,-421.875,3.125,-157.52,86.62100000000002,-16.211,185.84,201.563,77.051,0,0,0,1
81,137.5,-306.445,339.0630000000001,105.762,31.836,-34.863,79.00399999999998,-62.988,126.855,50.098,149.512,-407.324,5.7620000000000005,-144.238,97.461,-2.246,203.223,219.922,87.402,0,0,0,1
82,147.168,-288.867,345.801,126.758,29.199,-31.641,74.902,-51.66,117.578,52.246,147.07,-400.684,-11.425999999999998,-131.25,102.148,12.695,207.91,224.219,91.699,0,0,0,1
83,161.816,-259.766,358.398,141.797,38.77,-43.262,96.875,-27.539,134.375,72.266,148.63299999999995,-348.926,-16.016,-103.418,139.648,40.723,220.605,241.113,114.453,0,0,0,1
84,142.578,-282.617,345.5080000000001,122.656,29.883000000000006,-36.133,88.965,-45.996,129.004,55.273,142.38299999999995,-377.344,-15.625,-126.563,128.02700000000002,11.523,205.078,226.074,97.559,0,0,0,1
85,127.637,-307.813,324.219,106.836,10.352,-14.746,65.234,-69.727,117.676,34.277,125.195,-405.371,-29.785,-145.02,95.996,-9.277,190.332,203.906,73.535,0,0,0,1
86,111.621,-332.715,308.105,80.566,0.391,-3.2230000000000003,56.152,-81.055,124.414,28.809,106.055,-413.184,-24.805,-151.563,78.223,-13.672,176.563,187.207,63.379,0,0,0,1
87,106.641,-346.973,316.309,64.844,4.98,-7.0310000000000015,58.984,-88.184,134.082,25.391,92.773,-426.465,-18.359,-174.512,68.262,-24.707,175.09799999999996,183.496,59.473,0,0,0,1
88,92.773,-373.145,292.871,41.602,-3.516,0.098,45.508,-108.984,123.535,6.738,80.176,-461.523,-8.984,-209.473,50.977,-49.414,159.57,166.016,39.941,0,0,0,1
89,104.687,-353.516,287.891,63.379,1.855,-7.813,54.688,-98.34,129.102,20.508000000000006,93.652,-439.258,-2.148,-176.66,60.254,-27.637,171.28900000000004,175.78099999999995,52.734,0,0,0,1
90,117.773,-329.492,307.422,92.578,14.355,-19.922,72.559,-79.00399999999998,136.328,33.887,107.715,-424.609,-1.953,-163.672,80.37100000000002,-10.937,186.816,195.898,71.387,0,0,0,1
91,135.74200000000002,-306.25,343.3590000000001,112.305,29.59,-32.227,86.816,-61.133,139.355,44.53100000000001,122.754,-415.723,-23.926,-145.02,99.121,3.125,201.27,214.258,85.54700000000003,0,0,0,1
92,146.68,-285.645,346.777,130.762,30.176,-33.008,91.895,-43.555,141.016,60.84,137.695,-378.809,-15.625,-119.922,114.063,23.145,208.398,221.191,97.656,0,0,0,1
93,162.988,-257.812,351.66,148.437,33.691,-37.793,100.391,-16.797,144.922,87.109,162.5,-342.1880000000001,-12.5,-89.06299999999997,132.52,50.293,224.219,238.77,117.383,0,0,0,1
94,148.92600000000004,-277.93,344.629,124.414,24.219,-29.883000000000006,87.20700000000002,-31.348000000000006,131.738,70.898,153.711,-359.082,-18.457,-100.781,116.602,27.539,209.766,225.68400000000003,100.586,0,0,0,1
95,126.172,-308.105,321.582,106.152,9.473,-13.477,71.68,-54.297,126.953,48.145,108.984,-399.316,-36.23,-138.086,90.723,2.539,190.723,203.711,79.59,0,0,0,1
96,98.145,-339.648,291.992,86.914,0.586,-2.93,56.348,-75.293,121.973,28.32,82.81200000000003,-430.762,-37.598,-166.30900000000003,66.602,-20.41,169.62900000000005,181.836,61.035,0,0,0,1
97,102.637,-345.898,291.895,69.922,0.977,-2.734,55.859,-79.199,124.316,27.246,100.488,-423.535,-11.035,-166.016,62.89100000000001,-21.094,171.875,179.88299999999995,56.64100000000001,0,0,0,1
98,90.918,-367.969,281.641,48.047,-9.375,5.176,43.457,-98.242,120.117,10.937,76.074,-448.047,-0.391,-183.789,45.02,-42.871,160.44899999999996,165.43,40.234,0,0,0,1
99,86.62100000000002,-366.797,294.824,54.883,-1.5619999999999998,-5.566,48.926,-96.777,126.074,10.449000000000002,56.055,-436.621,-12.305,-180.469,47.949,-38.867,162.109,170.703,46.777,0,0,0,1
100,104.785,-341.602,303.32,75.0,11.328,-16.699,75.0,-74.414,143.65200000000004,31.836,100.586,-431.25,-8.105,-175.0,78.516,-16.113,178.22299999999996,192.871,73.145,0,0,0,1
101,125.391,-315.137,332.715,102.246,29.199,-31.934,93.066,-63.965,146.484,43.848,133.496,-417.676,-2.246,-153.22299999999996,97.461,-7.715,195.801,213.477,88.867,0,0,0,1
102,133.984,-298.633,337.207,119.824,28.027,-29.98,95.117,-47.949,141.406,58.496,139.355,-390.137,-18.359,-121.777,104.492,8.789,201.27,221.387,98.535,0,0,0,1
103,154.395,-266.992,350.293,143.555,33.984,-35.742,101.074,-19.043,142.09,83.20299999999997,144.141,-349.805,-45.41,-91.113,119.629,40.43,217.773,239.16,119.043,0,0,0,1
104,141.016,-282.324,336.035,131.15200000000002,25.0,-30.371,90.332,-30.664,132.61700000000002,66.50399999999999,146.387,-366.699,-37.695,-109.668,106.25,18.652,204.297,226.27,104.492,0,0,0,1
105,123.145,-312.793,310.059,103.223,6.934,-11.425999999999998,70.898,-49.414,120.996,46.289,119.141,-399.023,-36.426,-135.44899999999998,83.984,-2.148,186.426,204.004,82.617,0,0,0,1
106,107.031,-335.156,295.801,84.961,-5.371,2.539,50.977,-65.723,110.156,32.812,97.852,-409.277,-31.934,-149.121,62.5,-13.379,174.707,186.719,65.723,0,0,0,1
107,104.199,-344.824,295.898,78.32,-2.344,1.855,46.387,-78.613,108.691,23.828000000000007,99.512,-421.387,-21.094,-158.203,53.51600000000001,-26.172,175.391,183.008,57.324,0,0,0,1
108,85.059,-375.391,279.10200000000003,45.508,-8.887,4.395,35.547,-100.488,104.102,3.906,83.49600000000002,-451.465,-4.785,-187.793,44.727,-52.832,158.00799999999995,166.30900000000003,39.062,0,0,0,1
109,83.691,-372.754,281.055,47.65600000000001,-3.613,-4.004,46.094,-95.312,116.602,9.375,79.883,-445.801,8.301,-186.035,61.035,-45.508,159.47299999999996,171.28900000000004,48.242,0,0,0,1
110,106.934,-341.11300000000006,310.254,77.637,12.598,-17.969,65.137,-73.535,127.246,30.176,107.91,-420.605,-4.492,-165.918,75.684,-23.633000000000006,181.25,195.898,71.387,0,0,0,1
111,127.832,-313.379,328.027,107.129,23.633000000000006,-26.563,77.637,-51.465,130.957,49.414,134.668,-405.859,-20.313,-152.05100000000004,80.176,0.977,199.121,217.285,89.74600000000002,0,0,0,1
112,130.566,-300.879,330.957,119.922,20.508000000000006,-22.852,77.344,-37.695,129.19899999999998,61.523,128.809,-394.629,-34.57,-138.086,78.809,14.16,201.563,222.363,99.023,0,0,0,1
113,143.75,-275.781,348.047,136.42600000000002,29.98,-33.691,97.852,-10.156,147.559,87.109,135.938,-358.594,-38.379,-102.246,103.613,41.992,212.402,239.063,122.949,0,0,0,1
114,139.062,-286.133,339.0630000000001,125.293,22.852,-29.395,91.504,-14.258,139.941,81.445,139.25799999999998,-369.824,-38.867,-108.008,105.371,30.371,204.59,231.445,113.77,0,0,0,1
115,118.164,-316.406,318.066,102.93,7.715,-11.719,68.066,-37.891,123.633,60.254,121.289,-406.055,-31.641,-148.34,84.277,1.953,186.035,208.984,88.184,0,0,0,1
116,97.949,-342.5780000000001,299.902,81.641,-2.344,1.074,53.613,-59.57,119.238,45.605,98.242,-422.656,-27.246,-155.17600000000004,73.535,-15.137,172.168,190.625,71.484,0,0,0,1
117,100.098,-351.27,302.539,70.117,2.441,-3.027,52.832,-78.027,123.437,26.172,86.035,-426.367,-29.297,-155.371,67.09,-25.293000000000006,175.195,188.086,62.305,0,0,0,1
118,83.49600000000002,-379.687,289.258,38.379,-0.488,-3.711,40.332,-106.738,113.965,-4.102,47.168,-461.914,-29.688,-187.793,44.043,-57.03100000000001,158.398,170.11700000000005,37.891,0,0,0,1
119,83.20299999999997,-376.465,299.805,44.33600000000001,1.953,-8.789,44.53100000000001,-100.0,118.066,2.637,42.871,-452.246,-19.336,-179.49200000000005,50.684,-46.777,160.156,173.828,44.434,0,0,0,1
120,109.863,-338.574,315.918,80.078,13.477,-19.434,65.43,-71.484,129.687,32.422,103.418,-423.828,-1.66,-159.961,81.055,-14.453,185.742,199.609,72.656,0,0,0,1
121,130.078,-312.5,328.516,99.707,28.223000000000006,-31.152,87.598,-51.172,142.48,50.58600000000001,140.918,-407.129,6.152,-147.07,108.594,4.492,201.367,221.094,93.945,0,0,0,1
122,136.42600000000002,-296.191,337.98800000000006,116.895,28.418000000000006,-30.078000000000007,91.016,-41.992,140.332,54.59,131.934,-393.359,-16.406,-140.332,112.402,10.84,206.641,227.441,100.0,0,0,0,1
123,152.05100000000004,-268.164,354.492,151.66,34.277,-36.23,92.969,-23.34,136.719,70.801,146.77700000000004,-382.324,-31.25,-117.187,122.754,30.176,223.047,242.383,114.941,0,0,0,1
124,147.656,-275.879,346.191,143.75,26.758000000000006,-31.836,81.152,-30.273000000000003,122.656,64.16,155.664,-393.262,-30.664,-121.68,119.043,18.75,216.211,234.961,103.516,0,0,0,1
125,129.98,-303.809,325.781,103.906,14.941,-19.238,68.066,-48.535,118.945,47.754,130.469,-387.5,-24.023000000000003,-135.352,97.461,1.953,196.484,213.965,84.08200000000002,0,0,0,1
126,110.254,-331.73800000000006,304.199,85.645,0.195,-2.441,53.223,-67.773,119.824,32.715,95.898,-405.957,-29.004,-156.445,60.059,-14.648,181.738,195.117,69.434,0,0,0,1
127,102.539,-350.0,293.3590000000001,82.617,-0.195,-0.7809999999999999,56.738,-87.109,132.129,20.313,94.043,-430.273,-19.824,-181.25,50.0,-41.895,178.02700000000004,188.867,62.5,0,0,0,1
128,84.863,-381.445,282.617,55.371,-5.371,1.953,46.191,-115.82,122.754,-4.688,67.87100000000001,-490.332,-1.27,-217.871,42.188,-79.297,163.477,173.047,40.723,0,0,0,1
129,88.67200000000003,-372.36300000000006,296.094,39.941,5.664,-11.719,48.926,-103.809,120.703,9.082,83.789,-450.977,16.016,-194.043,55.859,-51.562,166.40599999999995,178.02700000000004,46.875,0,0,0,1
130,106.836,-339.0630000000001,316.6020000000001,68.262,16.699,-23.73,60.645,-73.145,125.098,35.156,100.781,-412.891,-19.629,-167.96900000000005,70.117,-18.359,185.547,199.902,70.41,0,0,0,1
131,128.32,-310.547,328.516,96.875,28.613000000000003,-30.566,79.102,-53.809,131.15200000000002,49.219,143.066,-401.27,-12.988,-154.98,91.992,2.344,203.027,220.996,89.355,0,0,0,1
132,141.406,-290.332,334.766,116.309,31.934,-33.398,84.277,-41.113,126.953,60.742,162.109,-376.5630000000001,-3.613,-119.629,107.91,19.922,211.133,229.004,97.559,0,0,0,1
133,152.637,-265.918,354.004,145.215,39.16,-41.504,94.238,-23.047,130.371,75.87899999999998,159.375,-356.445,-21.094,-95.312,128.418,39.258,222.55900000000003,242.578,113.379,0,0,0,1
134,147.266,-274.023,350.48800000000006,140.625,31.543000000000006,-36.426,89.941,-28.711,129.004,68.75,148.145,-374.805,-33.203,-112.5,119.629,28.223000000000006,215.234,234.961,105.664,0,0,0,1
135,126.953,-304.98,322.656,111.621,12.793,-17.285,75.195,-44.434,128.32,56.348,118.457,-392.578,-39.844,-136.328,86.62100000000002,12.5,194.922,212.207,87.79299999999998,0,0,0,1
136,104.297,-334.473,301.27,90.234,-1.855,-1.27,59.473,-61.719,125.977,41.504,92.285,-416.699,-40.723,-157.91,56.738,-6.641,177.24599999999995,191.504,72.168,0,0,0,1
137,95.215,-355.273,300.391,66.016,2.637,-5.273,62.793,-76.074,135.938,28.418000000000006,84.961,-434.766,-21.582,-173.828,60.059,-28.809,170.313,184.668,65.82,0,0,0,1
