,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,output_rf,output_rb,output_lf,output_lb
90,107.617,-323.633,-33.301,139.16,76.367,-81.934,45.801,-6.25,57.813,16.699,139.55100000000002,-470.898,-90.039,-353.223,122.363,-29.102,155.273,8.887,77.93,0,0,1,0
91,81.836,-357.031,-49.805,111.426,61.035,-65.332,22.754,-26.465,46.094,-1.66,87.20700000000002,-492.285,-99.121,-379.297,88.67200000000003,-53.71100000000001,133.00799999999998,-13.574000000000002,55.566,0,0,1,0
92,65.234,-380.176,-51.074,91.211,59.277,-61.133,10.645,-44.434,43.945,-9.668,73.145,-497.266,-78.223,-381.152,79.00399999999998,-63.867,121.582,-28.516,41.797,0,0,1,0
93,65.332,-389.453,-62.109,87.79299999999998,57.715,-59.76600000000001,9.57,-53.613,48.926,-16.113,68.75,-507.52,-78.809,-387.012,72.07,-75.195,122.363,-32.129,35.84,0,0,1,0
94,47.26600000000001,-418.555,-77.734,58.887,51.465,-55.469,-6.25,-79.395,35.938,-42.285,40.137,-546.191,-83.301,-425.293,44.14100000000001,-108.105,105.176,-49.902,13.086,0,0,1,0
95,57.03100000000001,-399.609,-67.773,77.93,54.199,-61.523,1.953,-65.137,43.262,-29.59,67.383,-529.883,-78.125,-413.965,44.33600000000001,-90.82,117.676,-37.793,27.832,0,0,1,0
96,76.27,-373.828,-44.53100000000001,101.172,66.797,-72.559,24.121,-41.40600000000001,57.422,-8.789,97.852,-513.672,-70.41,-387.98800000000006,81.445,-67.969,135.938,-14.355,52.539,0,0,1,0
97,90.332,-356.152,-26.953000000000007,111.719,82.617,-86.035,44.33600000000001,-21.289,65.234,5.957000000000002,116.602,-498.437,-63.28100000000001,-374.121,109.766,-51.27,146.094,3.809,70.99600000000002,0,0,1,0
98,95.312,-340.82,-18.848,131.055,81.445,-83.984,41.602,-10.352,55.762,11.035,120.996,-488.672,-82.715,-362.5,106.836,-39.941,148.73,7.617000000000001,75.87899999999998,0,0,1,0
99,110.059,-313.672,-7.324,162.109,89.648,-93.262,53.125,13.672,61.816,35.84,130.762,-450.977,-87.20700000000002,-318.75,127.441,-7.129,163.86700000000005,23.926,95.312,0,0,1,0
100,95.605,-331.25,-21.582,137.793,78.906,-85.156,40.332,-0.488,52.734,20.41,125.586,-465.723,-86.32799999999997,-345.41,112.793,-29.688,149.121,8.887,79.102,0,0,1,0
101,75.0,-359.18,-44.14100000000001,111.426,61.133,-67.09,19.727,-19.629,44.043,3.418,95.41,-488.867,-97.363,-365.527,84.961,-51.172,130.762,-13.672,59.375,0,0,1,0
